"","SkinType","Gender","Age","Lighting","Corruption","Severity","Service","sum_AP","n"
"7103","Lighter","Other","45-64","Dim","contrast",4,"TinaFace",6.6,8
"7104","Lighter","Other","45-64","Dim","contrast",4,"Yolov5",4.4,8
"7105","Lighter","Other","45-64","Dim","contrast",5,"AWS",4,8
"7106","Lighter","Other","45-64","Dim","contrast",5,"Azure",4,8
"7107","Lighter","Other","45-64","Dim","contrast",5,"GCP",0,8
"7108","Lighter","Other","45-64","Dim","contrast",5,"MogFace",4.2,8
"7109","Lighter","Other","45-64","Dim","contrast",5,"TinaFace",4.6,8
"7110","Lighter","Other","45-64","Dim","contrast",5,"Yolov5",2.1,8
"7111","Lighter","Other","45-64","Dim","elastic-transform",1,"AWS",2.5,8
"7112","Lighter","Other","45-64","Dim","elastic-transform",1,"Azure",2.6,8
"7113","Lighter","Other","45-64","Dim","elastic-transform",1,"GCP",3.5,8
"7114","Lighter","Other","45-64","Dim","elastic-transform",1,"MogFace",2.6,8
"7115","Lighter","Other","45-64","Dim","elastic-transform",1,"TinaFace",2.5,8
"7116","Lighter","Other","45-64","Dim","elastic-transform",1,"Yolov5",2.7,8
"7117","Lighter","Other","45-64","Dim","elastic-transform",2,"AWS",0.7,8
"7118","Lighter","Other","45-64","Dim","elastic-transform",2,"Azure",0.9,8
"7119","Lighter","Other","45-64","Dim","elastic-transform",2,"GCP",1.3,8
"7120","Lighter","Other","45-64","Dim","elastic-transform",2,"MogFace",0.8,8
"7121","Lighter","Other","45-64","Dim","elastic-transform",2,"TinaFace",0.8,8
"7122","Lighter","Other","45-64","Dim","elastic-transform",2,"Yolov5",0.9,8
"7123","Lighter","Other","45-64","Dim","elastic-transform",3,"AWS",7.2,8
"7124","Lighter","Other","45-64","Dim","elastic-transform",3,"Azure",7.1,8
"7125","Lighter","Other","45-64","Dim","elastic-transform",3,"GCP",7.5,8
"7126","Lighter","Other","45-64","Dim","elastic-transform",3,"MogFace",7.4,8
"7127","Lighter","Other","45-64","Dim","elastic-transform",3,"TinaFace",7.2,8
"7128","Lighter","Other","45-64","Dim","elastic-transform",3,"Yolov5",7.2,8
"7129","Lighter","Other","45-64","Dim","elastic-transform",4,"AWS",7,8
"7130","Lighter","Other","45-64","Dim","elastic-transform",4,"Azure",7.1,8
"7131","Lighter","Other","45-64","Dim","elastic-transform",4,"GCP",7.7,8
"7132","Lighter","Other","45-64","Dim","elastic-transform",4,"MogFace",7.3,8
"7133","Lighter","Other","45-64","Dim","elastic-transform",4,"TinaFace",7.2,8
"7134","Lighter","Other","45-64","Dim","elastic-transform",4,"Yolov5",6.7029702970297,8
"7135","Lighter","Other","45-64","Dim","elastic-transform",5,"AWS",7,8
"7136","Lighter","Other","45-64","Dim","elastic-transform",5,"Azure",6.7,8
"7137","Lighter","Other","45-64","Dim","elastic-transform",5,"GCP",7.2,8
"7138","Lighter","Other","45-64","Dim","elastic-transform",5,"MogFace",6.9,8
"7139","Lighter","Other","45-64","Dim","elastic-transform",5,"TinaFace",7,8
"7140","Lighter","Other","45-64","Dim","elastic-transform",5,"Yolov5",6.6019801980198,8
"7141","Lighter","Other","45-64","Dim","pixelate",1,"AWS",8,8
"7142","Lighter","Other","45-64","Dim","pixelate",1,"Azure",8,8
"7143","Lighter","Other","45-64","Dim","pixelate",1,"GCP",8,8
"7144","Lighter","Other","45-64","Dim","pixelate",1,"MogFace",7.9,8
"7145","Lighter","Other","45-64","Dim","pixelate",1,"TinaFace",8,8
"7146","Lighter","Other","45-64","Dim","pixelate",1,"Yolov5",7.95049504950495,8
"7147","Lighter","Other","45-64","Dim","pixelate",2,"AWS",8,8
"7148","Lighter","Other","45-64","Dim","pixelate",2,"Azure",8,8
"7149","Lighter","Other","45-64","Dim","pixelate",2,"GCP",8,8
"7150","Lighter","Other","45-64","Dim","pixelate",2,"MogFace",7.9,8
"7151","Lighter","Other","45-64","Dim","pixelate",2,"TinaFace",8,8
"7152","Lighter","Other","45-64","Dim","pixelate",2,"Yolov5",7.5049504950495,8
"7153","Lighter","Other","45-64","Dim","pixelate",3,"AWS",8,8
"7154","Lighter","Other","45-64","Dim","pixelate",3,"Azure",8,8
"7155","Lighter","Other","45-64","Dim","pixelate",3,"GCP",8,8
"7156","Lighter","Other","45-64","Dim","pixelate",3,"MogFace",8,8
"7157","Lighter","Other","45-64","Dim","pixelate",3,"TinaFace",8,8
"7158","Lighter","Other","45-64","Dim","pixelate",3,"Yolov5",7.95049504950495,8
"7159","Lighter","Other","45-64","Dim","pixelate",4,"AWS",7.9,8
"7160","Lighter","Other","45-64","Dim","pixelate",4,"Azure",8,8
"7161","Lighter","Other","45-64","Dim","pixelate",4,"GCP",7.9,8
"7162","Lighter","Other","45-64","Dim","pixelate",4,"MogFace",8,8
"7163","Lighter","Other","45-64","Dim","pixelate",4,"TinaFace",8,8
"7164","Lighter","Other","45-64","Dim","pixelate",4,"Yolov5",7.3049504950495,8
"7165","Lighter","Other","45-64","Dim","pixelate",5,"AWS",5.7,8
"7166","Lighter","Other","45-64","Dim","pixelate",5,"Azure",7,8
"7167","Lighter","Other","45-64","Dim","pixelate",5,"GCP",6.7,8
"7168","Lighter","Other","45-64","Dim","pixelate",5,"MogFace",7.1,8
"7169","Lighter","Other","45-64","Dim","pixelate",5,"TinaFace",7.3,8
"7170","Lighter","Other","45-64","Dim","pixelate",5,"Yolov5",6.7039603960396,8
"7171","Lighter","Other","45-64","Dim","jpeg-compression",1,"AWS",8,8
"7172","Lighter","Other","45-64","Dim","jpeg-compression",1,"Azure",7.6,8
"7173","Lighter","Other","45-64","Dim","jpeg-compression",1,"GCP",7.9,8
"7174","Lighter","Other","45-64","Dim","jpeg-compression",1,"MogFace",7.7,8
"7175","Lighter","Other","45-64","Dim","jpeg-compression",1,"TinaFace",7.9,8
"7176","Lighter","Other","45-64","Dim","jpeg-compression",1,"Yolov5",7.9,8
"7177","Lighter","Other","45-64","Dim","jpeg-compression",2,"AWS",7.8,8
"7178","Lighter","Other","45-64","Dim","jpeg-compression",2,"Azure",7.6,8
"7179","Lighter","Other","45-64","Dim","jpeg-compression",2,"GCP",7.9,8
"7180","Lighter","Other","45-64","Dim","jpeg-compression",2,"MogFace",7.6,8
"7181","Lighter","Other","45-64","Dim","jpeg-compression",2,"TinaFace",7.7,8
"7182","Lighter","Other","45-64","Dim","jpeg-compression",2,"Yolov5",7.45445544554455,8
"7183","Lighter","Other","45-64","Dim","jpeg-compression",3,"AWS",7.7,8
"7184","Lighter","Other","45-64","Dim","jpeg-compression",3,"Azure",7.2,8
"7185","Lighter","Other","45-64","Dim","jpeg-compression",3,"GCP",7.8,8
"7186","Lighter","Other","45-64","Dim","jpeg-compression",3,"MogFace",7.5,8
"7187","Lighter","Other","45-64","Dim","jpeg-compression",3,"TinaFace",7.7,8
"7188","Lighter","Other","45-64","Dim","jpeg-compression",3,"Yolov5",7.45148514851485,8
"7189","Lighter","Other","45-64","Dim","jpeg-compression",4,"AWS",6.6,8
"7190","Lighter","Other","45-64","Dim","jpeg-compression",4,"Azure",6.8,8
"7191","Lighter","Other","45-64","Dim","jpeg-compression",4,"GCP",7.6,8
"7192","Lighter","Other","45-64","Dim","jpeg-compression",4,"MogFace",7.4,8
"7193","Lighter","Other","45-64","Dim","jpeg-compression",4,"TinaFace",6.4,8
"7194","Lighter","Other","45-64","Dim","jpeg-compression",4,"Yolov5",7.35049504950495,8
"7195","Lighter","Other","45-64","Dim","jpeg-compression",5,"AWS",5.6,8
"7196","Lighter","Other","45-64","Dim","jpeg-compression",5,"Azure",6,8
"7197","Lighter","Other","45-64","Dim","jpeg-compression",5,"GCP",6.6,8
"7198","Lighter","Other","45-64","Dim","jpeg-compression",5,"MogFace",6,8
"7199","Lighter","Other","45-64","Dim","jpeg-compression",5,"TinaFace",4.6,8
"7200","Lighter","Other","45-64","Dim","jpeg-compression",5,"Yolov5",6.35346534653465,8
"7201","Darker","Feminine","19-45","Bright","gaussian-noise",1,"AWS",1354.20594059406,1375
"7202","Darker","Feminine","19-45","Bright","gaussian-noise",1,"Azure",1309.6199669967,1374
"7203","Darker","Feminine","19-45","Bright","gaussian-noise",1,"GCP",1335.4095709571,1372
"7204","Darker","Feminine","19-45","Bright","gaussian-noise",1,"MogFace",1287.51501650165,1375
"7205","Darker","Feminine","19-45","Bright","gaussian-noise",1,"TinaFace",1341.47310231023,1374
"7206","Darker","Feminine","19-45","Bright","gaussian-noise",1,"Yolov5",1202.98706999271,1374
"7207","Darker","Feminine","19-45","Bright","gaussian-noise",2,"AWS",1326.57425742574,1375
"7208","Darker","Feminine","19-45","Bright","gaussian-noise",2,"Azure",1259.96930693069,1374
"7209","Darker","Feminine","19-45","Bright","gaussian-noise",2,"GCP",1306.41831683168,1372
"7210","Darker","Feminine","19-45","Bright","gaussian-noise",2,"MogFace",1202.0099009901,1375
"7211","Darker","Feminine","19-45","Bright","gaussian-noise",2,"TinaFace",1321.1349009901,1374
"7212","Darker","Feminine","19-45","Bright","gaussian-noise",2,"Yolov5",1130.47838283828,1374
"7213","Darker","Feminine","19-45","Bright","gaussian-noise",3,"AWS",1288.19257425743,1375
"7214","Darker","Feminine","19-45","Bright","gaussian-noise",3,"Azure",1159.42508250825,1374
"7215","Darker","Feminine","19-45","Bright","gaussian-noise",3,"GCP",1234.70181518152,1372
"7216","Darker","Feminine","19-45","Bright","gaussian-noise",3,"MogFace",1032.15297029703,1375
"7217","Darker","Feminine","19-45","Bright","gaussian-noise",3,"TinaFace",1263.01815181518,1374
"7218","Darker","Feminine","19-45","Bright","gaussian-noise",3,"Yolov5",963.126897689769,1374
"7219","Darker","Feminine","19-45","Bright","gaussian-noise",4,"AWS",1238.12161716172,1375
"7220","Darker","Feminine","19-45","Bright","gaussian-noise",4,"Azure",931.070297029703,1374
"7221","Darker","Feminine","19-45","Bright","gaussian-noise",4,"GCP",1125.37227722772,1372
"7222","Darker","Feminine","19-45","Bright","gaussian-noise",4,"MogFace",707.717821782178,1375
"7223","Darker","Feminine","19-45","Bright","gaussian-noise",4,"TinaFace",1078.99339933993,1374
"7224","Darker","Feminine","19-45","Bright","gaussian-noise",4,"Yolov5",418.405445544554,1374
"7225","Darker","Feminine","19-45","Bright","gaussian-noise",5,"AWS",1164.75940594059,1375
"7226","Darker","Feminine","19-45","Bright","gaussian-noise",5,"Azure",398.550495049505,1374
"7227","Darker","Feminine","19-45","Bright","gaussian-noise",5,"GCP",932.388283828383,1372
"7228","Darker","Feminine","19-45","Bright","gaussian-noise",5,"MogFace",272.886633663366,1375
"7229","Darker","Feminine","19-45","Bright","gaussian-noise",5,"TinaFace",446.277227722772,1374
"7230","Darker","Feminine","19-45","Bright","gaussian-noise",5,"Yolov5",4.15247524752475,1374
"7231","Darker","Feminine","19-45","Bright","shot-noise",1,"AWS",1357.73811881188,1375
"7232","Darker","Feminine","19-45","Bright","shot-noise",1,"Azure",1319.09125412541,1374
"7233","Darker","Feminine","19-45","Bright","shot-noise",1,"GCP",1342.05610561056,1372
"7234","Darker","Feminine","19-45","Bright","shot-noise",1,"MogFace",1306.50132013201,1375
"7235","Darker","Feminine","19-45","Bright","shot-noise",1,"TinaFace",1349.62128712871,1374
"7236","Darker","Feminine","19-45","Bright","shot-noise",1,"Yolov5",1210.38244381581,1374
"7237","Darker","Feminine","19-45","Bright","shot-noise",2,"AWS",1334.91732673267,1375
"7238","Darker","Feminine","19-45","Bright","shot-noise",2,"Azure",1276.1904290429,1374
"7239","Darker","Feminine","19-45","Bright","shot-noise",2,"GCP",1319.93910891089,1372
"7240","Darker","Feminine","19-45","Bright","shot-noise",2,"MogFace",1234.4396039604,1375
"7241","Darker","Feminine","19-45","Bright","shot-noise",2,"TinaFace",1327.16254125413,1374
"7242","Darker","Feminine","19-45","Bright","shot-noise",2,"Yolov5",1147.09174917492,1374
"7243","Darker","Feminine","19-45","Bright","shot-noise",3,"AWS",1304.72887788779,1375
"7244","Darker","Feminine","19-45","Bright","shot-noise",3,"Azure",1211.71237623762,1374
"7245","Darker","Feminine","19-45","Bright","shot-noise",3,"GCP",1275.33663366337,1372
"7246","Darker","Feminine","19-45","Bright","shot-noise",3,"MogFace",1103.11278877888,1375
"7247","Darker","Feminine","19-45","Bright","shot-noise",3,"TinaFace",1287.33828382838,1374
"7248","Darker","Feminine","19-45","Bright","shot-noise",3,"Yolov5",1041.87102310231,1374
"7249","Darker","Feminine","19-45","Bright","shot-noise",4,"AWS",1258.92079207921,1375
"7250","Darker","Feminine","19-45","Bright","shot-noise",4,"Azure",1001.49768976898,1374
"7251","Darker","Feminine","19-45","Bright","shot-noise",4,"GCP",1160.16567656766,1372
"7252","Darker","Feminine","19-45","Bright","shot-noise",4,"MogFace",739.170297029703,1375
"7253","Darker","Feminine","19-45","Bright","shot-noise",4,"TinaFace",1118.94455445545,1374
"7254","Darker","Feminine","19-45","Bright","shot-noise",4,"Yolov5",382.310726072607,1374
"7255","Darker","Feminine","19-45","Bright","shot-noise",5,"AWS",1225.27904290429,1375
"7256","Darker","Feminine","19-45","Bright","shot-noise",5,"Azure",663.39900990099,1374
"7257","Darker","Feminine","19-45","Bright","shot-noise",5,"GCP",1057.59224422442,1372
"7258","Darker","Feminine","19-45","Bright","shot-noise",5,"MogFace",399.203465346535,1375
"7259","Darker","Feminine","19-45","Bright","shot-noise",5,"TinaFace",734.086633663366,1374
"7260","Darker","Feminine","19-45","Bright","shot-noise",5,"Yolov5",21.0607260726073,1374
"7261","Darker","Feminine","19-45","Bright","impulse-noise",1,"AWS",1339.45346534653,1375
"7262","Darker","Feminine","19-45","Bright","impulse-noise",1,"Azure",1300.70099009901,1374
"7263","Darker","Feminine","19-45","Bright","impulse-noise",1,"GCP",1327.72590759076,1372
"7264","Darker","Feminine","19-45","Bright","impulse-noise",1,"MogFace",1239.90775577558,1375
"7265","Darker","Feminine","19-45","Bright","impulse-noise",1,"TinaFace",1330.60495049505,1374
"7266","Darker","Feminine","19-45","Bright","impulse-noise",1,"Yolov5",1168.77403347478,1374
"7267","Darker","Feminine","19-45","Bright","impulse-noise",2,"AWS",1312.24900990099,1375
"7268","Darker","Feminine","19-45","Bright","impulse-noise",2,"Azure",1257.7896039604,1374
"7269","Darker","Feminine","19-45","Bright","impulse-noise",2,"GCP",1290.04306930693,1372
"7270","Darker","Feminine","19-45","Bright","impulse-noise",2,"MogFace",1146.45297029703,1375
"7271","Darker","Feminine","19-45","Bright","impulse-noise",2,"TinaFace",1300.48630363036,1374
"7272","Darker","Feminine","19-45","Bright","impulse-noise",2,"Yolov5",1096.77219471947,1374
"7273","Darker","Feminine","19-45","Bright","impulse-noise",3,"AWS",1294.11105610561,1375
"7274","Darker","Feminine","19-45","Bright","impulse-noise",3,"Azure",1205.46617161716,1374
"7275","Darker","Feminine","19-45","Bright","impulse-noise",3,"GCP",1251.72425742574,1372
"7276","Darker","Feminine","19-45","Bright","impulse-noise",3,"MogFace",1045.63415841584,1375
"7277","Darker","Feminine","19-45","Bright","impulse-noise",3,"TinaFace",1263.93283828383,1374
"7278","Darker","Feminine","19-45","Bright","impulse-noise",3,"Yolov5",998.278960396039,1374
"7279","Darker","Feminine","19-45","Bright","impulse-noise",4,"AWS",1242.9295379538,1375
"7280","Darker","Feminine","19-45","Bright","impulse-noise",4,"Azure",994.934488448845,1374
"7281","Darker","Feminine","19-45","Bright","impulse-noise",4,"GCP",1119.33597359736,1372
"7282","Darker","Feminine","19-45","Bright","impulse-noise",4,"MogFace",692.363366336634,1375
"7283","Darker","Feminine","19-45","Bright","impulse-noise",4,"TinaFace",1072.9900990099,1374
"7284","Darker","Feminine","19-45","Bright","impulse-noise",4,"Yolov5",362.459801980198,1374
"7285","Darker","Feminine","19-45","Bright","impulse-noise",5,"AWS",1171.54273927393,1375
"7286","Darker","Feminine","19-45","Bright","impulse-noise",5,"Azure",593.939603960396,1374
"7287","Darker","Feminine","19-45","Bright","impulse-noise",5,"GCP",941.723597359736,1372
"7288","Darker","Feminine","19-45","Bright","impulse-noise",5,"MogFace",309.713366336634,1375
"7289","Darker","Feminine","19-45","Bright","impulse-noise",5,"TinaFace",592.556930693069,1374
"7290","Darker","Feminine","19-45","Bright","impulse-noise",5,"Yolov5",2.55742574257426,1374
"7291","Darker","Feminine","19-45","Bright","defocus-blur",1,"AWS",1367.55297029703,1375
"7292","Darker","Feminine","19-45","Bright","defocus-blur",1,"Azure",1360.71402640264,1374
"7293","Darker","Feminine","19-45","Bright","defocus-blur",1,"GCP",1358.19768976898,1372
"7294","Darker","Feminine","19-45","Bright","defocus-blur",1,"MogFace",1366.74141914191,1375
"7295","Darker","Feminine","19-45","Bright","defocus-blur",1,"TinaFace",1354.18201320132,1374
"7296","Darker","Feminine","19-45","Bright","defocus-blur",1,"Yolov5",1310.58510392234,1374
"7297","Darker","Feminine","19-45","Bright","defocus-blur",2,"AWS",1356.3704620462,1375
"7298","Darker","Feminine","19-45","Bright","defocus-blur",2,"Azure",1352.38910891089,1374
"7299","Darker","Feminine","19-45","Bright","defocus-blur",2,"GCP",1349.00585808581,1372
"7300","Darker","Feminine","19-45","Bright","defocus-blur",2,"MogFace",1359.83762376238,1375
"7301","Darker","Feminine","19-45","Bright","defocus-blur",2,"TinaFace",1345.37920792079,1374
"7302","Darker","Feminine","19-45","Bright","defocus-blur",2,"Yolov5",1292.3954408298,1374
"7303","Darker","Feminine","19-45","Bright","defocus-blur",3,"AWS",1317.84059405941,1375
"7304","Darker","Feminine","19-45","Bright","defocus-blur",3,"Azure",1323.75660066007,1374
"7305","Darker","Feminine","19-45","Bright","defocus-blur",3,"GCP",1320.25544554455,1372
"7306","Darker","Feminine","19-45","Bright","defocus-blur",3,"MogFace",1340.27920792079,1375
"7307","Darker","Feminine","19-45","Bright","defocus-blur",3,"TinaFace",1318.58514851485,1374
"7308","Darker","Feminine","19-45","Bright","defocus-blur",3,"Yolov5",1253.49933993399,1374
"7309","Darker","Feminine","19-45","Bright","defocus-blur",4,"AWS",1289.81551155115,1375
"7310","Darker","Feminine","19-45","Bright","defocus-blur",4,"Azure",1291.13234323432,1374
"7311","Darker","Feminine","19-45","Bright","defocus-blur",4,"GCP",1273.08844884488,1372
"7312","Darker","Feminine","19-45","Bright","defocus-blur",4,"MogFace",1312.41188118812,1375
"7313","Darker","Feminine","19-45","Bright","defocus-blur",4,"TinaFace",1296.03861386139,1374
"7314","Darker","Feminine","19-45","Bright","defocus-blur",4,"Yolov5",1218.36773927393,1374
"7315","Darker","Feminine","19-45","Bright","defocus-blur",5,"AWS",1264.88283828383,1375
"7316","Darker","Feminine","19-45","Bright","defocus-blur",5,"Azure",1256.49356435644,1374
"7317","Darker","Feminine","19-45","Bright","defocus-blur",5,"GCP",1214.10528052805,1372
"7318","Darker","Feminine","19-45","Bright","defocus-blur",5,"MogFace",1282.86831683168,1375
"7319","Darker","Feminine","19-45","Bright","defocus-blur",5,"TinaFace",1274.37772277228,1374
"7320","Darker","Feminine","19-45","Bright","defocus-blur",5,"Yolov5",1185.99257425743,1374
"7321","Darker","Feminine","19-45","Bright","glass-blur",1,"AWS",1373.65742574257,1375
"7322","Darker","Feminine","19-45","Bright","glass-blur",1,"Azure",1368.12145214521,1374
"7323","Darker","Feminine","19-45","Bright","glass-blur",1,"GCP",1362.16683168317,1372
"7324","Darker","Feminine","19-45","Bright","glass-blur",1,"MogFace",1370.64059405941,1375
"7325","Darker","Feminine","19-45","Bright","glass-blur",1,"TinaFace",1360.4099009901,1374
"7326","Darker","Feminine","19-45","Bright","glass-blur",1,"Yolov5",1336.12660730326,1374
"7327","Darker","Feminine","19-45","Bright","glass-blur",2,"AWS",1371.79158415842,1375
"7328","Darker","Feminine","19-45","Bright","glass-blur",2,"Azure",1366.43828382838,1374
"7329","Darker","Feminine","19-45","Bright","glass-blur",2,"GCP",1361.11757425743,1372
"7330","Darker","Feminine","19-45","Bright","glass-blur",2,"MogFace",1369.1504950495,1375
"7331","Darker","Feminine","19-45","Bright","glass-blur",2,"TinaFace",1357.84702970297,1374
"7332","Darker","Feminine","19-45","Bright","glass-blur",2,"Yolov5",1325.4941096171,1374
"7333","Darker","Feminine","19-45","Bright","glass-blur",3,"AWS",1370.07326732673,1375
"7334","Darker","Feminine","19-45","Bright","glass-blur",3,"Azure",1366.27161716172,1374
"7335","Darker","Feminine","19-45","Bright","glass-blur",3,"GCP",1361.02524752475,1372
"7336","Darker","Feminine","19-45","Bright","glass-blur",3,"MogFace",1367.93514851485,1375
"7337","Darker","Feminine","19-45","Bright","glass-blur",3,"TinaFace",1355.65297029703,1374
"7338","Darker","Feminine","19-45","Bright","glass-blur",3,"Yolov5",1319.97936699087,1374
"7339","Darker","Feminine","19-45","Bright","glass-blur",4,"AWS",1368.57722772277,1375
"7340","Darker","Feminine","19-45","Bright","glass-blur",4,"Azure",1364.23102310231,1374
"7341","Darker","Feminine","19-45","Bright","glass-blur",4,"GCP",1358.92178217822,1372
"7342","Darker","Feminine","19-45","Bright","glass-blur",4,"MogFace",1367.11188118812,1375
"7343","Darker","Feminine","19-45","Bright","glass-blur",4,"TinaFace",1354.44108910891,1374
"7344","Darker","Feminine","19-45","Bright","glass-blur",4,"Yolov5",1314.03418862491,1374
"7345","Darker","Feminine","19-45","Bright","glass-blur",5,"AWS",1358.40297029703,1375
"7346","Darker","Feminine","19-45","Bright","glass-blur",5,"Azure",1354.72128712871,1374
"7347","Darker","Feminine","19-45","Bright","glass-blur",5,"GCP",1352.16204620462,1372
"7348","Darker","Feminine","19-45","Bright","glass-blur",5,"MogFace",1362.4800330033,1375
"7349","Darker","Feminine","19-45","Bright","glass-blur",5,"TinaFace",1347.72508250825,1374
"7350","Darker","Feminine","19-45","Bright","glass-blur",5,"Yolov5",1293.42367086709,1374
